5 1711077817 3.007507 1 3.007507 3.007507 3.007507
6 1711077817 86.875624 1 86.875624 86.875624 86.875624
7 1711077817 1.136544 1 1.136544 1.136544 1.136544
5 1711077822 0.959166 1 0.959166 0.959166 0.959166
6 1711077822 87.130063 1 87.130063 87.130063 87.130063
7 1711077822 0.802985 1 0.802985 0.802985 0.802985
5 1711077827 0.213970 1 0.213970 0.213970 0.213970
6 1711077827 87.231566 1 87.231566 87.231566 87.231566
7 1711077827 0.768456 1 0.768456 0.768456 0.768456
5 1711077832 0.268174 1 0.268174 0.268174 0.268174
6 1711077832 87.222615 1 87.222615 87.222615 87.222615
7 1711077832 0.375702 1 0.375702 0.375702 0.375702
5 1711077837 0.851974 1 0.851974 0.851974 0.851974
6 1711077837 87.268590 1 87.268590 87.268590 87.268590
7 1711077837 0.546362 1 0.546362 0.546362 0.546362
5 1711077842 0.182387 1 0.182387 0.182387 0.182387
6 1711077842 87.284756 1 87.284756 87.284756 87.284756
7 1711077842 0.760490 1 0.760490 0.760490 0.760490
5 1711077847 0.600305 1 0.600305 0.600305 0.600305
6 1711077847 87.306339 1 87.306339 87.306339 87.306339
7 1711077847 0.540056 1 0.540056 0.540056 0.540056
5 1711077852 0.200702 1 0.200702 0.200702 0.200702
6 1711077852 87.294287 1 87.294287 87.294287 87.294287
7 1711077852 0.509671 1 0.509671 0.509671 0.509671
5 1711077857 0.114046 1 0.114046 0.114046 0.114046
6 1711077857 87.317316 1 87.317316 87.317316 87.317316
7 1711077857 0.498318 1 0.498318 0.498318 0.498318
5 1711077862 0.334894 1 0.334894 0.334894 0.334894
6 1711077862 87.315951 1 87.315951 87.315951 87.315951
7 1711077862 0.531803 1 0.531803 0.531803 0.531803
5 1711077867 0.582066 1 0.582066 0.582066 0.582066
6 1711077867 87.294886 1 87.294886 87.294886 87.294886
7 1711077867 0.592650 1 0.592650 0.592650 0.592650
5 1711077872 0.519652 1 0.519652 0.519652 0.519652
6 1711077872 87.287568 1 87.287568 87.287568 87.287568
7 1711077872 0.771885 1 0.771885 0.771885 0.771885
5 1711077877 0.366411 1 0.366411 0.366411 0.366411
6 1711077877 87.305140 1 87.305140 87.305140 87.305140
7 1711077877 1.058098 1 1.058098 1.058098 1.058098
5 1711077882 0.073271 1 0.073271 0.073271 0.073271
6 1711077882 87.309233 1 87.309233 87.309233 87.309233
7 1711077882 0.464771 1 0.464771 0.464771 0.464771
5 1711077887 0.411795 1 0.411795 0.411795 0.411795
6 1711077887 87.325006 1 87.325006 87.325006 87.325006
7 1711077887 0.715135 1 0.715135 0.715135 0.715135
5 1711077892 0.466659 1 0.466659 0.466659 0.466659
6 1711077892 87.331704 1 87.331704 87.331704 87.331704
7 1711077892 0.998730 1 0.998730 0.998730 0.998730
5 1711077897 0.462212 1 0.462212 0.462212 0.462212
6 1711077897 87.231628 1 87.231628 87.231628 87.231628
7 1711077897 0.646834 1 0.646834 0.646834 0.646834
5 1711077902 1.290136 1 1.290136 1.290136 1.290136
6 1711077902 87.476826 1 87.476826 87.476826 87.476826
7 1711077902 3.575935 1 3.575935 3.575935 3.575935
5 1711077907 1.908912 1 1.908912 1.908912 1.908912
6 1711077907 87.567930 1 87.567930 87.567930 87.567930
7 1711077907 1.565179 1 1.565179 1.565179 1.565179
5 1711077912 0.244318 1 0.244318 0.244318 0.244318
6 1711077912 87.551661 1 87.551661 87.551661 87.551661
7 1711077912 0.475742 1 0.475742 0.475742 0.475742
5 1711077917 0.546929 1 0.546929 0.546929 0.546929
6 1711077917 87.554245 1 87.554245 87.554245 87.554245
7 1711077917 0.626408 1 0.626408 0.626408 0.626408
5 1711077922 0.238235 1 0.238235 0.238235 0.238235
6 1711077922 87.566463 1 87.566463 87.566463 87.566463
7 1711077922 0.610273 1 0.610273 0.610273 0.610273
5 1711077927 0.257197 1 0.257197 0.257197 0.257197
6 1711077927 87.574049 1 87.574049 87.574049 87.574049
