25 1717104059 1995.400000 1 1995.400000 1995.400000 1995.400000
25 1717104064 2019.000000 1 2019.000000 2019.000000 2019.000000
25 1717104069 2019.000000 1 2019.000000 2019.000000 2019.000000
25 1717104074 1884.400000 1 1884.400000 1884.400000 1884.400000
25 1717104079 1884.400000 1 1884.400000 1884.400000 1884.400000
25 1717104084 1920.400000 1 1920.400000 1920.400000 1920.400000
25 1717104089 1983.000000 1 1983.000000 1983.000000 1983.000000
25 1717104094 2019.000000 1 2019.000000 2019.000000 2019.000000
25 1717104099 1884.400000 1 1884.400000 1884.400000 1884.400000
25 1717104104 2019.000000 1 2019.000000 2019.000000 2019.000000
25 1717104109 1884.400000 1 1884.400000 1884.400000 1884.400000
25 1717104114 1884.400000 1 1884.400000 1884.400000 1884.400000
25 1717104119 1983.000000 1 1983.000000 1983.000000 1983.000000
25 1717104124 1785.800000 1 1785.800000 1785.800000 1785.800000
25 1717104129 1884.400000 1 1884.400000 1884.400000 1884.400000
25 1717104134 1346.000000 1 1346.000000 1346.000000 1346.000000
25 1717104139 1749.800000 1 1749.800000 1749.800000 1749.800000
25 1717104144 2019.000000 1 2019.000000 2019.000000 2019.000000
25 1717104149 1983.000000 1 1983.000000 1983.000000 1983.000000
25 1717104154 1884.400000 1 1884.400000 1884.400000 1884.400000
25 1717104159 1920.400000 1 1920.400000 1920.400000 1920.400000
25 1717104169 1884.400000 1 1884.400000 1884.400000 1884.400000
25 1717104174 1920.400000 1 1920.400000 1920.400000 1920.400000
25 1717104179 1848.400000 1 1848.400000 1848.400000 1848.400000
25 1717104184 1884.400000 1 1884.400000 1884.400000 1884.400000
25 1717104189 1480.600000 1 1480.600000 1480.600000 1480.600000
25 1717104194 1884.400000 1 1884.400000 1884.400000 1884.400000
25 1717104199 1848.400000 1 1848.400000 1848.400000 1848.400000
25 1717104204 1884.400000 1 1884.400000 1884.400000 1884.400000
25 1717104209 1785.800000 1 1785.800000 1785.800000 1785.800000
25 1717104214 1884.400000 1 1884.400000 1884.400000 1884.400000
25 1717104219 1785.800000 1 1785.800000 1785.800000 1785.800000
25 1717104224 1848.400000 1 1848.400000 1848.400000 1848.400000
25 1717104229 1983.000000 1 1983.000000 1983.000000 1983.000000
25 1717104234 1821.800000 1 1821.800000 1821.800000 1821.800000
25 1717104239 1749.800000 1 1749.800000 1749.800000 1749.800000
25 1717104244 1884.400000 1 1884.400000 1884.400000 1884.400000
25 1717104249 1848.400000 1 1848.400000 1848.400000 1848.400000
25 1717104254 1920.400000 1 1920.400000 1920.400000 1920.400000
25 1717104259 1947.000000 1 1947.000000 1947.000000 1947.000000
25 1717104264 1920.400000 1 1920.400000 1920.400000 1920.400000
25 1717104269 1884.400000 1 1884.400000 1884.400000 1884.400000
25 1717104274 2019.000000 1 2019.000000 2019.000000 2019.000000
25 1717104279 2019.000000 1 2019.000000 2019.000000 2019.000000
25 1717104284 1579.200000 1 1579.200000 1579.200000 1579.200000
25 1717104289 1821.800000 1 1821.800000 1821.800000 1821.800000
25 1717104294 1848.400000 1 1848.400000 1848.400000 1848.400000
25 1717104299 2019.000000 1 2019.000000 2019.000000 2019.000000
25 1717104304 1920.400000 1 1920.400000 1920.400000 1920.400000
25 1717104309 1983.000000 1 1983.000000 1983.000000 1983.000000
25 1717104314 1884.400000 1 1884.400000 1884.400000 1884.400000
